symbol,signal_date,tier,entry_date,entry_px,exit_px,exit_date,exit,hold_days,pnl_pct,open,stage_at_signal,rsi_at_signal
RELIANCE,2020-05-20,T2,2020-05-21,662.25,665.14,2020-05-21,stage,1,0.44,False,ALL-ALIGN BULL,55.3
RELIANCE,2020-06-05,T1,2020-06-08,746.89,803.77,2020-06-26,time,15,7.62,False,ALL-ALIGN BULL,69.0
RELIANCE,2020-06-16,T1,2020-06-17,742.21,841.52,2020-07-07,time,15,13.38,False,ALL-ALIGN BULL,66.4
RELIANCE,2020-08-24,T2,2020-08-25,971.92,963.27,2020-09-01,stage,6,-0.89,False,ALL-ALIGN BULL,55.7
RELIANCE,2020-08-26,T2,2020-08-27,991.3,963.27,2020-09-01,stage,4,-2.83,False,ALL-ALIGN BULL,60.1
RELIANCE,2020-09-15,T1,2020-09-16,1070.68,1006.62,2020-09-24,stop,7,-5.98,False,ALL-ALIGN BULL,71.2
RELIANCE,2020-09-23,T2,2020-09-24,1018.95,1016.08,2020-09-25,stage,2,-0.28,False,ALL-ALIGN BULL,55.5
RELIANCE,2021-03-05,T1,2021-03-08,1000.76,948.54,2021-03-17,stage,7,-5.22,False,ALL-ALIGN BULL,63.8
RELIANCE,2021-06-03,T1,2021-06-04,1022.13,993.84,2021-06-24,time,15,-2.77,False,TOP-WARNING,76.9
RELIANCE,2021-08-30,T1,2021-08-31,1050.79,1109.77,2021-09-21,time,15,5.61,False,ALL-ALIGN BULL,71.6
RELIANCE,2021-10-26,T2,2021-10-27,1223.9,1170.48,2021-10-29,stage,3,-4.36,False,ALL-ALIGN BULL,61.0
RELIANCE,2022-04-04,T1,2022-04-05,1223.48,1207.12,2022-04-08,stage,4,-1.34,False,ALL-ALIGN BULL,68.4
RELIANCE,2022-04-22,T1,2022-04-25,1265.62,1218.77,2022-05-05,stage,8,-3.7,False,ALL-ALIGN BULL,67.2
RELIANCE,2022-10-19,T1,2022-10-20,1146.83,1140.64,2022-10-21,stage,2,-0.54,False,EARLY-UP,56.8
RELIANCE,2022-11-09,T1,2022-11-10,1195.28,1180.08,2022-11-23,stage,10,-1.27,False,ALL-ALIGN BULL,66.1
RELIANCE,2022-11-28,T1,2022-11-29,1247.87,1205.95,2022-12-12,stage,10,-3.36,False,ALL-ALIGN BULL,69.9
RELIANCE,2023-02-16,T1,2023-02-17,1116.83,1097.86,2023-02-22,stage,4,-1.7,False,EARLY-UP,54.1
RELIANCE,2023-05-05,T1,2023-05-08,1130.67,1126.04,2023-05-25,stage,14,-0.41,False,EARLY-UP,64.8
RELIANCE,2023-05-09,T2,2023-05-10,1149.13,1126.04,2023-05-25,stage,12,-2.01,False,ALL-ALIGN BULL,69.5
RELIANCE,2023-07-10,T1,2023-07-11,1270.46,1274.62,2023-07-31,time,15,0.33,False,TOP-WARNING,75.7
RELIANCE,2023-07-26,T2,2023-07-27,1267.03,1262.6,2023-08-09,stage,10,-0.35,False,ALL-ALIGN BULL,57.9
RELIANCE,2023-07-28,T2,2023-07-31,1263.93,1262.6,2023-08-09,stage,8,-0.11,False,ALL-ALIGN BULL,57.4
RELIANCE,2023-08-07,T2,2023-08-08,1264.0,1262.6,2023-08-09,stage,2,-0.11,False,ALL-ALIGN BULL,55.4
RELIANCE,2023-12-18,T1,2023-12-19,1277.5,1290.25,2024-01-09,time,15,1.0,False,TOP-WARNING,73.5
RELIANCE,2024-01-24,T2,2024-01-25,1342.95,1470.6,2024-02-15,time,15,9.51,False,ALL-ALIGN BULL,58.3
RELIANCE,2024-02-29,T2,2024-03-01,1463.5,1432.18,2024-03-13,stage,8,-2.14,False,ALL-ALIGN BULL,56.0
RELIANCE,2024-03-21,T1,2024-03-22,1449.97,1441.57,2024-03-26,stage,2,-0.58,False,EARLY-UP,50.3
RELIANCE,2024-03-27,T1,2024-03-28,1492.88,1462.93,2024-04-04,stage,5,-2.01,False,ALL-ALIGN BULL,59.4
RELIANCE,2024-07-11,T1,2024-07-12,1584.5,1555.15,2024-07-19,stage,5,-1.85,False,ALL-ALIGN BULL,64.1
RELIANCE,2024-12-03,T1,2024-12-04,1326.0,1295.15,2024-12-09,stage,4,-2.33,False,EARLY-UP,54.5
RELIANCE,2025-01-20,T1,2025-01-21,1310.5,1273.7,2025-01-21,stage,1,-2.81,False,EARLY-UP,63.2
RELIANCE,2025-03-07,T1,2025-03-10,1245.0,1238.4,2025-03-10,stage,1,-0.53,False,EARLY-UP,57.3
RELIANCE,2025-03-28,T1,2025-04-01,1264.6,1252.6,2025-04-01,stage,1,-0.95,False,EARLY-UP,57.7
RELIANCE,2025-04-30,T1,2025-05-02,1414.0,1409.4,2025-05-22,time,15,-0.33,False,TOP-WARNING,76.8
RELIANCE,2025-06-26,T1,2025-06-27,1499.4,1485.6,2025-07-16,stage,14,-0.92,False,ALL-ALIGN BULL,68.2
RELIANCE,2025-08-19,T1,2025-08-20,1413.0,1409.2,2025-08-22,stage,3,-0.27,False,EARLY-UP,52.3
RELIANCE,2025-10-28,T1,2025-10-29,1490.0,1518.9,2025-11-19,time,15,1.94,False,TOP-WARNING,72.9
RELIANCE,2025-12-10,T2,2025-12-11,1536.9,1545.0,2025-12-11,stage,1,0.53,False,ALL-ALIGN BULL,56.3
RELIANCE,2025-12-12,T1,2025-12-15,1551.2,1542.3,2025-12-16,stage,2,-0.57,False,ALL-ALIGN BULL,62.8
RELIANCE,2026-02-09,T1,2026-02-10,1471.0,1458.5,2026-02-10,stage,1,-0.85,False,EARLY-UP,53.0
SBIN,2014-03-05,T1,2014-03-06,158.35,157.74,2014-03-06,stage,1,-0.39,False,EARLY-UP,57.1
SBIN,2014-03-07,T1,2014-03-10,164.4,191.77,2014-03-31,time,15,16.65,False,EARLY-UP,67.7
SBIN,2014-03-24,T2,2014-03-25,173.28,195.94,2014-04-16,time,15,13.08,False,ALL-ALIGN BULL,67.9
SBIN,2014-06-17,T2,2014-06-18,264.0,257.52,2014-07-08,time,15,-2.45,False,ALL-ALIGN BULL,59.4
SBIN,2014-06-24,T2,2014-06-25,266.4,257.52,2014-07-08,stage,10,-3.33,False,ALL-ALIGN BULL,59.1
SBIN,2014-07-17,T1,2014-07-18,258.16,252.32,2014-07-21,stage,2,-2.26,False,EARLY-UP,51.9
SBIN,2014-11-17,T1,2014-11-18,295.7,312.9,2014-12-08,time,15,5.82,False,TOP-WARNING,76.4
SBIN,2016-03-02,T1,2016-03-03,184.0,188.3,2016-03-28,time,15,2.34,False,EARLY-UP,58.8
SBIN,2016-06-03,T1,2016-06-06,197.45,211.25,2016-06-24,time,15,6.99,False,EARLY-UP,57.6
SBIN,2016-06-15,T2,2016-06-16,216.0,220.05,2016-07-07,time,15,1.88,False,ALL-ALIGN BULL,66.1
SBIN,2016-08-19,T1,2016-08-22,259.8,252.75,2016-09-12,time,15,-2.71,False,TOP-WARNING,74.9
SBIN,2016-09-14,T2,2016-09-15,258.35,255.65,2016-09-19,stage,3,-1.05,False,ALL-ALIGN BULL,57.7
SBIN,2017-02-07,T1,2017-02-08,278.1,268.95,2017-02-15,stage,6,-3.29,False,ALL-ALIGN BULL,69.9
SBIN,2017-03-30,T1,2017-03-31,292.0,286.05,2017-04-24,time,15,-2.04,False,ALL-ALIGN BULL,70.7
SBIN,2017-04-28,T2,2017-05-02,290.25,294.3,2017-05-22,time,15,1.4,False,ALL-ALIGN BULL,56.5
SBIN,2017-05-03,T2,2017-05-04,294.0,283.15,2017-05-24,time,15,-3.69,False,ALL-ALIGN BULL,56.2
SBIN,2017-07-27,T1,2017-07-28,297.0,296.7,2017-08-10,stage,10,-0.1,False,ALL-ALIGN BULL,64.9
SBIN,2017-10-25,T1,2017-10-26,330.0,305.8,2017-10-31,stop,4,-7.33,False,TOP-WARNING,81.9
SBIN,2018-04-10,T1,2018-04-11,263.0,257.05,2018-04-11,stage,1,-2.26,False,EARLY-UP,54.8
SBIN,2018-06-04,T1,2018-06-05,260.9,268.45,2018-06-25,time,15,2.89,False,EARLY-UP,55.9
SBIN,2018-06-12,T2,2018-06-13,284.0,268.65,2018-06-21,stop,7,-5.4,False,ALL-ALIGN BULL,69.9
SBIN,2018-07-31,T1,2018-08-01,294.5,302.45,2018-08-23,time,15,2.7,False,ALL-ALIGN BULL,70.7
SBIN,2018-08-17,T2,2018-08-20,304.1,296.55,2018-09-05,stage,12,-2.48,False,ALL-ALIGN BULL,59.7
SBIN,2018-10-17,T1,2018-10-19,259.7,261.1,2018-10-19,stage,1,0.54,False,EARLY-UP,42.4
SBIN,2018-11-05,T1,2018-11-06,296.1,284.55,2018-11-28,time,15,-3.9,False,ALL-ALIGN BULL,65.4
SBIN,2018-11-14,T2,2018-11-15,283.85,275.65,2018-12-06,time,15,-2.89,False,ALL-ALIGN BULL,56.0
SBIN,2018-11-21,T2,2018-11-22,285.95,275.4,2018-12-07,stage,11,-3.69,False,ALL-ALIGN BULL,56.5
SBIN,2018-11-26,T2,2018-11-27,284.6,275.4,2018-12-07,stage,9,-3.23,False,ALL-ALIGN BULL,55.5
SBIN,2018-12-18,T1,2018-12-19,294.7,305.3,2019-01-09,time,15,3.6,False,ALL-ALIGN BULL,61.2
SBIN,2019-01-04,T2,2019-01-07,301.05,292.45,2019-01-21,stage,11,-2.86,False,ALL-ALIGN BULL,58.3
SBIN,2019-03-18,T1,2019-03-19,300.15,310.9,2019-04-10,time,15,3.58,False,ALL-ALIGN BULL,70.1
SBIN,2019-05-21,T1,2019-05-22,338.9,344.0,2019-06-12,time,15,1.5,False,ALL-ALIGN BULL,67.0
SBIN,2019-06-10,T2,2019-06-11,345.05,340.05,2019-06-18,stage,6,-1.45,False,ALL-ALIGN BULL,56.2
SBIN,2019-07-02,T1,2019-07-03,365.25,360.05,2019-07-15,stage,9,-1.42,False,ALL-ALIGN BULL,67.6
SBIN,2019-07-09,T2,2019-07-10,360.55,360.05,2019-07-15,stage,4,-0.14,False,ALL-ALIGN BULL,56.3
SBIN,2019-07-11,T2,2019-07-12,363.0,360.05,2019-07-15,stage,2,-0.81,False,ALL-ALIGN BULL,58.1
SBIN,2019-09-20,T1,2019-09-23,307.55,280.25,2019-09-25,stage,3,-8.88,False,EARLY-UP,57.3
SBIN,2019-09-23,T2,2019-09-24,313.15,280.25,2019-09-25,stage,2,-10.51,False,ALL-ALIGN BULL,62.2
SBIN,2019-11-22,T1,2019-11-25,329.0,320.0,2019-12-06,stage,10,-2.74,False,ALL-ALIGN BULL,67.0
SBIN,2020-06-03,T1,2020-06-04,174.9,172.9,2020-06-16,stage,9,-1.14,False,EARLY-UP,54.5
SBIN,2020-08-27,T1,2020-08-28,217.0,204.05,2020-09-08,stop,8,-5.97,False,EARLY-UP,71.3
SBIN,2020-10-23,T1,2020-10-26,202.7,196.7,2020-10-26,stage,1,-2.96,False,EARLY-UP,57.4
SBIN,2020-11-09,T1,2020-11-10,223.1,248.05,2020-12-01,time,15,11.18,False,ALL-ALIGN BULL,69.5
SBIN,2020-12-23,T1,2020-12-24,265.0,307.25,2021-01-14,time,15,15.94,False,ALL-ALIGN BULL,57.7
SBIN,2021-02-01,T1,2021-02-02,315.0,389.5,2021-02-22,time,15,23.65,False,ALL-ALIGN BULL,65.3
SBIN,2021-03-08,T2,2021-03-09,393.45,381.1,2021-03-12,stage,3,-3.14,False,ALL-ALIGN BULL,55.8
SBIN,2021-04-29,T1,2021-04-30,353.45,353.5,2021-04-30,stage,1,0.01,False,EARLY-UP,53.6
SBIN,2021-05-26,T1,2021-05-27,413.7,425.95,2021-06-16,time,15,2.96,False,TOP-WARNING,76.4
SBIN,2021-09-30,T1,2021-10-01,448.5,502.95,2021-10-22,time,15,12.14,False,ALL-ALIGN BULL,58.1
SBIN,2021-11-15,T1,2021-11-16,507.4,495.1,2021-11-16,stage,1,-2.42,False,EARLY-UP,53.4
SBIN,2022-01-04,T1,2022-01-05,481.9,494.15,2022-01-24,stage,14,2.54,False,ALL-ALIGN BULL,56.7
SBIN,2022-03-17,T1,2022-03-21,502.0,490.6,2022-03-21,stage,1,-2.27,False,ALL-ALIGN BULL,56.5
SBIN,2022-07-20,T1,2022-07-21,509.8,524.75,2022-08-11,time,15,2.93,False,TOP-WARNING,72.1
SBIN,2022-08-11,T2,2022-08-12,525.7,511.3,2022-08-22,stage,6,-2.74,False,ALL-ALIGN BULL,59.4
SBIN,2022-08-23,T1,2022-08-24,519.0,519.3,2022-08-24,stage,1,0.06,False,EARLY-UP,53.7
SBIN,2022-09-14,T1,2022-09-15,572.55,543.3,2022-09-26,stage,8,-5.11,False,TOP-WARNING,73.6
SBIN,2022-11-07,T1,2022-11-09,621.0,608.55,2022-11-29,time,15,-2.0,False,TOP-WARNING,74.1
SBIN,2023-03-03,T1,2023-03-06,564.9,547.35,2023-03-10,stage,4,-3.11,False,ALL-ALIGN BULL,58.6
SBIN,2023-04-28,T1,2023-05-02,580.0,577.15,2023-05-22,time,15,-0.49,False,TOP-WARNING,72.3
SBIN,2023-06-01,T2,2023-06-02,584.7,587.2,2023-06-05,stage,2,0.43,False,ALL-ALIGN BULL,56.0
SBIN,2023-07-31,T1,2023-08-01,620.2,598.45,2023-08-02,stage,2,-3.51,False,ALL-ALIGN BULL,68.2
SBIN,2023-12-08,T1,2023-12-11,615.0,641.35,2024-01-01,time,15,4.28,False,TOP-WARNING,73.3
SBIN,2024-01-11,T1,2024-01-12,623.8,628.3,2024-01-18,stage,5,0.72,False,EARLY-UP,46.0
SBIN,2024-01-12,T2,2024-01-15,638.9,628.3,2024-01-18,stage,4,-1.66,False,ALL-ALIGN BULL,55.1
SBIN,2024-02-12,T1,2024-02-13,708.55,772.05,2024-03-04,time,15,8.96,False,ALL-ALIGN BULL,70.2
SBIN,2024-03-21,T1,2024-03-22,743.85,733.3,2024-03-27,stage,3,-1.42,False,EARLY-UP,52.8
SBIN,2024-04-30,T1,2024-05-02,826.9,820.3,2024-05-15,stage,10,-0.8,False,ALL-ALIGN BULL,69.9
SBIN,2025-02-04,T1,2025-02-05,780.0,752.25,2025-02-06,stage,2,-3.56,False,EARLY-UP,53.3
SBIN,2025-03-25,T1,2025-03-26,772.0,746.9,2025-04-07,stage,8,-3.25,False,EARLY-UP,65.6
SBIN,2025-04-08,T1,2025-04-09,767.0,742.2,2025-04-09,stage,1,-3.23,False,EARLY-UP,56.5
SBIN,2025-04-24,T1,2025-04-25,815.0,788.65,2025-04-30,stage,4,-3.23,False,ALL-ALIGN BULL,65.0
SBIN,2025-09-22,T1,2025-09-23,854.6,876.95,2025-10-14,time,15,2.62,False,ALL-ALIGN BULL,69.9
SBIN,2025-12-05,T2,2025-12-08,970.85,965.05,2025-12-29,time,15,-0.6,False,ALL-ALIGN BULL,58.1
SBIN,2025-12-15,T2,2025-12-16,966.05,1018.9,2026-01-06,time,15,5.47,False,ALL-ALIGN BULL,55.8
SBIN,2025-12-17,T2,2025-12-18,977.9,998.0,2026-01-08,time,15,2.06,False,ALL-ALIGN BULL,59.2
SBIN,2025-12-30,T2,2025-12-31,975.25,1036.4,2026-01-20,time,15,6.27,False,ALL-ALIGN BULL,56.1
SBIN,2026-02-03,T1,2026-02-04,1064.2,1223.3,2026-02-24,time,15,14.95,False,ALL-ALIGN BULL,60.6
SBIN,2026-04-20,T1,2026-04-21,1113.4,1103.3,2026-04-22,stage,2,-0.91,False,ALL-ALIGN BULL,58.5
TCS,2013-10-22,T2,2013-10-23,1044.25,1004.35,2013-10-24,stage,2,-3.82,False,ALL-ALIGN BULL,55.8
TCS,2014-01-02,T1,2014-01-03,1082.35,1126.22,2014-01-23,time,15,4.05,False,ALL-ALIGN BULL,64.9
TCS,2014-01-20,T2,2014-01-21,1167.0,1108.8,2014-01-30,stage,8,-4.99,False,ALL-ALIGN BULL,62.2
TCS,2014-01-31,T1,2014-02-03,1111.0,1075.68,2014-02-04,stage,2,-3.18,False,EARLY-UP,52.6
TCS,2014-07-03,T1,2014-07-04,1206.2,1297.6,2014-07-24,time,15,7.58,False,ALL-ALIGN BULL,69.3
TCS,2014-07-11,T2,2014-07-14,1209.4,1263.03,2014-08-04,time,15,4.43,False,ALL-ALIGN BULL,57.8
TCS,2014-07-18,T2,2014-07-21,1234.0,1234.2,2014-08-11,time,15,0.02,False,ALL-ALIGN BULL,60.6
TCS,2014-09-05,T1,2014-09-08,1306.0,1342.0,2014-09-26,time,15,2.76,False,ALL-ALIGN BULL,64.3
TCS,2014-09-17,T2,2014-09-18,1295.85,1358.28,2014-10-13,time,15,4.82,False,ALL-ALIGN BULL,56.9
TCS,2014-10-09,T2,2014-10-10,1353.0,1220.57,2014-10-17,stage,6,-9.79,False,ALL-ALIGN BULL,56.1
TCS,2014-10-13,T2,2014-10-14,1365.0,1220.57,2014-10-17,stage,4,-10.58,False,ALL-ALIGN BULL,56.6
TCS,2014-12-01,T1,2014-12-02,1346.5,1289.47,2014-12-05,stop,4,-4.24,False,ALL-ALIGN BULL,62.4
TCS,2015-12-17,T1,2015-12-18,1210.0,1208.4,2015-12-18,stage,1,-0.13,False,EARLY-UP,58.1
TCS,2016-01-29,T1,2016-02-01,1195.55,1210.97,2016-02-05,stage,5,1.29,False,EARLY-UP,58.4
TCS,2016-11-25,T1,2016-11-28,1147.0,1110.93,2016-12-02,stage,5,-3.14,False,EARLY-UP,55.5
TCS,2017-05-18,T1,2017-05-19,1268.1,1260.8,2017-06-08,time,15,-0.58,False,TOP-WARNING,74.6
TCS,2017-07-10,T1,2017-07-11,1213.0,1198.72,2017-07-14,stage,4,-1.18,False,EARLY-UP,53.3
TCS,2017-07-11,T2,2017-07-12,1241.25,1198.72,2017-07-14,stage,3,-3.43,False,ALL-ALIGN BULL,58.0
TCS,2017-07-26,T1,2017-07-27,1271.1,1242.15,2017-07-28,stage,2,-2.28,False,ALL-ALIGN BULL,64.4
TCS,2017-10-17,T1,2017-10-18,1297.5,1367.5,2017-11-08,time,15,5.39,False,ALL-ALIGN BULL,69.6
TCS,2017-10-27,T2,2017-10-30,1293.0,1353.65,2017-11-17,time,15,4.69,False,ALL-ALIGN BULL,61.7
TCS,2017-11-24,T2,2017-11-27,1344.0,1316.18,2017-12-04,stage,6,-2.07,False,ALL-ALIGN BULL,56.0
TCS,2017-12-26,T1,2017-12-27,1324.72,1309.95,2017-12-27,stage,1,-1.11,False,EARLY-UP,54.7
TCS,2018-01-17,T1,2018-01-18,1448.5,1487.1,2018-02-08,time,15,2.66,False,ALL-ALIGN BULL,71.2
TCS,2018-02-16,T1,2018-02-19,1472.5,1517.53,2018-02-28,stage,8,3.06,False,EARLY-UP,48.3
TCS,2018-02-21,T2,2018-02-22,1526.0,1517.53,2018-02-28,stage,5,-0.56,False,ALL-ALIGN BULL,59.0
TCS,2018-04-18,T1,2018-04-19,1589.95,1725.62,2018-05-10,time,15,8.53,False,ALL-ALIGN BULL,69.7
TCS,2018-06-11,T2,2018-06-12,1757.0,1851.35,2018-07-02,time,15,5.37,False,ALL-ALIGN BULL,55.4
TCS,2018-08-01,T2,2018-08-02,1980.0,2043.0,2018-08-24,time,15,3.18,False,ALL-ALIGN BULL,60.8
TCS,2018-08-03,T2,2018-08-06,1997.0,2069.2,2018-08-28,time,15,3.62,False,ALL-ALIGN BULL,59.4
TCS,2018-09-19,T1,2018-09-21,2077.0,2102.65,2018-10-05,stage,10,1.23,False,ALL-ALIGN BULL,60.5
TCS,2018-11-28,T1,2018-11-29,1997.0,1982.4,2018-12-03,stage,3,-0.73,False,ALL-ALIGN BULL,58.4
TCS,2019-02-05,T1,2019-02-06,2049.9,1970.3,2019-02-18,stage,8,-3.88,False,ALL-ALIGN BULL,69.6
TCS,2019-04-30,T1,2019-05-02,2255.0,2132.0,2019-05-03,stop,2,-5.45,False,TOP-WARNING,74.1
TCS,2019-05-06,T2,2019-05-07,2160.05,2151.95,2019-05-07,stage,1,-0.37,False,STRONG-FLOW,55.4
TCS,2019-07-30,T1,2019-07-31,2171.75,2204.4,2019-08-14,stage,10,1.5,False,ALL-ALIGN BULL,55.2
TCS,2019-08-02,T2,2019-08-05,2199.9,2204.4,2019-08-14,stage,7,0.2,False,STRONG-FLOW,57.6
TCS,2019-08-06,T1,2019-08-07,2230.0,2204.4,2019-08-14,stage,5,-1.15,False,ALL-ALIGN BULL,57.0
TCS,2019-10-30,T1,2019-10-31,2250.0,2129.95,2019-11-08,stage,7,-5.34,False,ALL-ALIGN BULL,71.0
TCS,2020-06-05,T1,2020-06-08,2078.25,2047.8,2020-06-17,stage,8,-1.47,False,EARLY-UP,58.9
TCS,2020-06-08,T2,2020-06-09,2063.1,2047.8,2020-06-17,stage,7,-0.74,False,ALL-ALIGN BULL,60.9
TCS,2020-07-06,T1,2020-07-07,2275.0,2157.4,2020-07-24,stop,14,-5.17,False,TOP-WARNING,73.1
TCS,2020-07-27,T2,2020-07-28,2215.0,2253.4,2020-08-17,time,15,1.73,False,ALL-ALIGN BULL,56.4
TCS,2020-08-18,T2,2020-08-19,2276.35,2252.85,2020-08-20,stage,2,-1.03,False,ALL-ALIGN BULL,56.3
TCS,2020-09-11,T1,2020-09-14,2384.1,2705.8,2020-10-05,time,15,13.49,False,ALL-ALIGN BULL,69.5
TCS,2020-09-25,T2,2020-09-28,2440.0,2711.55,2020-10-19,time,15,11.13,False,ALL-ALIGN BULL,55.1
TCS,2020-10-23,T2,2020-10-26,2689.95,2622.2,2020-10-28,stage,3,-2.52,False,ALL-ALIGN BULL,56.2
TCS,2021-01-11,T1,2021-01-12,3176.45,3111.35,2021-01-29,stage,13,-2.05,False,TOP-WARNING,74.3
TCS,2021-02-02,T1,2021-02-03,3213.0,3157.95,2021-02-05,stage,3,-1.71,False,ALL-ALIGN BULL,57.6
TCS,2021-06-18,T1,2021-06-21,3265.0,3208.15,2021-07-09,time,15,-1.74,False,ALL-ALIGN BULL,67.8
TCS,2021-08-18,T1,2021-08-20,3506.0,3791.4,2021-09-09,time,15,8.14,False,TOP-WARNING,83.1
TCS,2021-10-05,T1,2021-10-06,3836.0,3685.6,2021-10-11,stage,4,-3.92,False,ALL-ALIGN BULL,57.5
TCS,2021-10-07,T2,2021-10-08,3925.0,3685.6,2021-10-11,stage,2,-6.1,False,ALL-ALIGN BULL,61.8
TCS,2022-01-11,T1,2022-01-12,3925.0,3771.35,2022-01-24,stage,9,-3.91,False,ALL-ALIGN BULL,72.0
TCS,2023-02-10,T1,2023-02-13,3549.0,3487.3,2023-02-20,stage,6,-1.74,False,ALL-ALIGN BULL,66.1
TCS,2023-04-05,T1,2023-04-06,3225.0,3241.65,2023-04-12,stage,4,0.52,False,EARLY-UP,50.4
TCS,2023-07-19,T1,2023-07-20,3453.1,3388.3,2023-07-26,stage,5,-1.88,False,ALL-ALIGN BULL,66.0
TCS,2023-07-24,T2,2023-07-25,3397.5,3388.3,2023-07-26,stage,2,-0.27,False,STRONG-FLOW,55.5
TCS,2023-12-11,T1,2023-12-12,3638.95,3783.2,2024-01-02,time,15,3.96,False,ALL-ALIGN BULL,69.8
TCS,2024-01-12,T2,2024-01-15,3960.0,3810.3,2024-01-25,stop,8,-3.78,False,ALL-ALIGN BULL,65.3
TCS,2024-02-05,T1,2024-02-06,3997.0,4001.05,2024-02-26,time,15,0.1,False,ALL-ALIGN BULL,66.2
TCS,2024-02-22,T2,2024-02-23,4130.0,4012.1,2024-03-05,stage,8,-2.85,False,ALL-ALIGN BULL,58.9
TCS,2024-02-27,T2,2024-02-28,4095.6,4012.1,2024-03-05,stage,5,-2.04,False,ALL-ALIGN BULL,58.4
TCS,2024-07-19,T1,2024-07-22,4299.95,4155.05,2024-08-05,stage,11,-3.37,False,TOP-WARNING,73.0
TCS,2024-08-20,T1,2024-08-21,4518.0,4507.85,2024-09-10,time,15,-0.22,False,ALL-ALIGN BULL,71.0
TCS,2024-11-07,T1,2024-11-08,4155.0,4019.5,2024-11-18,stage,6,-3.26,False,EARLY-UP,53.1
TCS,2024-11-11,T2,2024-11-12,4216.0,4019.5,2024-11-18,stage,4,-4.66,False,ALL-ALIGN BULL,57.5
TCS,2024-12-12,T1,2024-12-13,4434.95,4347.85,2024-12-18,stage,4,-1.96,False,ALL-ALIGN BULL,66.3
TCS,2025-01-10,T1,2025-01-13,4245.0,4233.05,2025-01-14,stage,2,-0.28,False,EARLY-UP,55.0
TCS,2025-01-13,T2,2025-01-14,4302.0,4233.05,2025-01-14,stage,1,-1.6,False,ALL-ALIGN BULL,56.5
TCS,2025-04-29,T1,2025-04-30,3472.0,3453.7,2025-04-30,stage,1,-0.53,False,EARLY-UP,53.3
TCS,2025-08-20,T1,2025-08-21,3130.0,3048.3,2025-09-05,stage,11,-2.61,False,EARLY-UP,47.5
TCS,2025-12-04,T1,2025-12-05,3230.0,3280.0,2025-12-26,time,15,1.55,False,EARLY-UP,68.6
TCS,2025-12-18,T2,2025-12-19,3299.0,3203.9,2026-01-08,stage,14,-2.88,False,ALL-ALIGN BULL,68.4
TCS,2026-01-02,T2,2026-01-05,3240.5,3203.9,2026-01-08,stage,4,-1.13,False,ALL-ALIGN BULL,55.3
TCS,2026-01-06,T2,2026-01-07,3242.9,3203.9,2026-01-08,stage,2,-1.2,False,ALL-ALIGN BULL,55.3
TCS,2026-04-08,T1,2026-04-09,2554.0,2472.6,2026-04-13,stage,3,-3.19,False,EARLY-UP,55.0
TCS,2026-04-15,T1,2026-04-16,2572.0,2581.5,2026-04-17,stage,2,0.37,False,EARLY-UP,53.3
TCS,2026-08-04,T1,2026-08-05,2460.0,2373.0,2026-08-06,stage,2,-3.54,False,EARLY-UP,67.2
